,id,title,first_artist,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,speechiness,duration_ms,time_signature,valence,num_bars,num_sections,num_segments
472,4t3Dtmfpj7jTZurwtJVQg5,Isfahan,Lauren Richardson,['Lauren Richardson'],0.552,0.223,8,-12.883,1,0.863,0.629,0.11,0.239,104.703,0.0344,222343,4,0.239,97,12,619
473,05prboiM4bmlXfvsvghvI1,Once I Had A Secret Love,CMC 3,['CMC 3'],0.276,0.232,5,-17.572,0,0.966,0.952,0.107,0.157,81.423,0.0336,258185,3,0.157,121,12,630
474,6Mhy6TO8fdgnWVPKZWhqaV,Still Life,Wildflower Trio,['Wildflower Trio'],0.547,0.091,7,-19.388,0,0.92,0.179,0.0927,0.0981,63.807,0.0452,186000,4,0.0981,49,9,284
475,4IJcZGJbZy0FQEC7oNnfVg,La vénus du mélo,Stacey Kent,['Stacey Kent'],0.791,0.344,2,-12.706,1,0.761,0.00000341,0.12,0.472,124.257,0.0468,227427,4,0.472,113,10,761
476,45gpJxviKRBsQo1lDZ03Xf,Jardin d'hiver,Keren Ann,['Keren Ann'],0.805,0.307,4,-14.281,0,0.792,0.612,0.373,0.547,115.014,0.0463,178160,4,0.547,81,6,644
477,0oMp06EjwhYFvDB33VCiW3,Petite fleur,Jill Barber,['Jill Barber'],0.616,0.214,9,-9.634,0,0.86,0.000164,0.0945,0.447,114.99,0.0329,163187,4,0.447,75,8,441
478,5mb8d1F1YpajcnnoHhQFNh,Ces petits riens,Stacey Kent,['Stacey Kent'],0.572,0.391,10,-13.133,1,0.795,0.000303,0.153,0.627,149.183,0.0511,200040,4,0.627,122,11,801
479,0UOKYamx2rZB4HYjedYFxn,Puttin' On the Ritz,Gypsy Swing Revue,['Gypsy Swing Revue'],0.801,0.373,7,-9.863,0,0.793,0.578,0.0784,0.704,113.44,0.0673,238093,4,0.704,110,11,1100
480,12hNVeWLSUXzOySe86H2KI,Le Festin,Camille,"['Camille', 'Michael Giacchino']",0.438,0.315,3,-10.517,1,0.861,0,0.0846,0.296,138.327,0.0397,170787,3,0.296,125,7,546
481,628WzzZejEljPNLB2an42K,Un jour de différence,Susie Arioli,['Susie Arioli'],0.63,0.31,8,-9.172,1,0.742,0.0000133,0.11,0.408,105.892,0.0273,203160,4,0.408,86,11,599
482,0OtLnXYlL9nvUDhD5CCVaY,Le Poisson Des Mers Du Sud,Isabelle Antena,['Isabelle Antena'],0.705,0.23,11,-15.204,0,0.89,0.0000338,0.0897,0.434,141.207,0.0376,253000,4,0.434,145,10,852
483,7vR1aKpcVCNDt3McKkFLDO,Hang on Little Tomato,Pink Martini,['Pink Martini'],0.607,0.209,5,-10.904,1,0.95,0,0.112,0.582,92.539,0.0384,196880,4,0.582,74,12,615
484,3ePsmfhb7hduvnDadoNNyi,Les eaux de mars,Stacey Kent,['Stacey Kent'],0.732,0.276,1,-12.828,1,0.864,0.00000505,0.096,0.668,139.821,0.0427,218240,4,0.668,122,8,820
485,1tLf0h0lt7QEJaZtyVdRrB,April In Paris,Billie Holiday,['Billie Holiday'],0.461,0.128,5,-14.227,1,0.929,0.0000734,0.142,0.234,73.682,0.0345,185587,4,0.234,55,7,538
486,7yzUHiCgF7JOzJOFE0Bnpd,L'ombre et la lumière,Coralie Clement,['Coralie Clement'],0.73,0.545,4,-10.644,0,0.585,0.0154,0.127,0.491,137.166,0.0581,248373,4,0.491,137,10,1018
487,23N8i7mAfbKfOWi0xD7v0f,Samba Saravah,Stacey Kent,['Stacey Kent'],0.683,0.431,10,-11.14,1,0.883,0.0161,0.0928,0.723,155.948,0.0341,229840,4,0.723,147,10,920
488,1cfxSquzIuVUXxG7yfUmwF,Just Like Heaven,Kat Edmonson,['Kat Edmonson'],0.718,0.304,8,-11.38,1,0.832,0,0.31,0.44,98.879,0.0331,252200,4,0.44,102,12,784
489,08T5wMbEnPN8ghT8o24KY6,Bistro Fada,Stephane Wrembel,['Stephane Wrembel'],0.761,0.371,4,-10.908,0,0.892,0.853,0.0791,0.864,98.989,0.0403,182933,3,0.864,99,10,820
490,5GWys8RxfQAAVxdiW1yN2p,Come on Eileen,Nouvelle Vague,['Nouvelle Vague'],0.519,0.216,3,-16.259,0,0.953,0.000749,0.134,0.344,77.349,0.0558,201520,4,0.344,65,9,708
491,4zXKbHN9FKRTIirYQdMRqI,Samba de mon cœur qui bat,Coralie Clement,['Coralie Clement'],0.774,0.4,0,-10.992,0,0.489,0.00129,0.0952,0.322,134.138,0.0428,233960,4,0.322,127,9,936
492,1DaKM1Mzf9cOhHF9eKZZ4w,Fibre De Verre,Paris Combo,['Paris Combo'],0.658,0.457,9,-8.635,0,0.669,0.000585,0.105,0.31,132.216,0.0485,220933,4,0.31,118,8,799
493,6DH3tZeaV2AZuaCJcdidRd,I Love Paris,Gypsy Jazz Caravan,['Gypsy Jazz Caravan'],0.786,0.338,0,-14.19,1,0.542,0.00987,0.109,0.56,113.878,0.234,215413,4,0.56,99,11,923
494,7xForrtRX502c5ZGSjyaiX,Deja (Cheek to Cheek),DANIEL ROURE,['DANIEL ROURE'],0.512,0.316,0,-10.98,1,0.873,0.00000868,0.103,0.355,85.408,0.144,299947,4,0.355,105,16,1123
495,2RcwqefTH11THzlwJHoS6D,Les yeux ouverts (dream a little dream of me),Emilie-Claire Barlow,['Emilie-Claire Barlow'],0.368,0.197,5,-12.884,0,0.901,0.00000222,0.128,0.175,81.97,0.0346,286423,4,0.175,109,12,833
496,5YCcEL6h9usr4OUANFIPTu,Paris sera toujours Paris,Zaz,['Zaz'],0.678,0.663,7,-5.579,1,0.698,0,0.346,0.887,149.771,0.13,178516,4,0.887,109,8,764
497,4Qw9NyyIYkgGzcmRnrZPrT,Je m'ennuie,Rose,['Rose'],0.799,0.306,11,-11.144,0,0.839,0.0142,0.0746,0.276,112.115,0.0378,272733,4,0.276,123,11,839
498,6UAOdfOdWSprSGvQAz5wDU,Les Champs - Elysees,Chantal Chamberland,['Chantal Chamberland'],0.727,0.322,7,-11.302,1,0.763,0,0.098,0.624,109.828,0.0704,166627,4,0.624,73,7,549
499,6mW4mrJtGsUNWXtO0rzg2i,Juste quelqu'un de bien,Enzo Enzo,['Enzo Enzo'],0.702,0.32,9,-15.8,1,0.681,0.0000418,0.0955,0.162,132.662,0.0607,247333,4,0.162,135,12,1022
500,6hOXorsfbtCqWZ53bTsspU,Mon fantôme,Baptiste Trotignon,['Baptiste Trotignon'],0.591,0.111,1,-21.601,1,0.886,0.464,0.0794,0.447,138.296,0.0679,261093,4,0.447,147,11,913
501,6rAH7LYZyxS026YWxYOqvA,Assedic,LES ESCROCS,['LES ESCROCS'],0.633,0.429,9,-14.344,0,0.238,0.00000238,0.338,0.622,152.052,0.0729,265427,4,0.622,165,11,1052
502,2ZeHwwyO4hRMKYk5L1uke6,La Mer,Chantal Chamberland,['Chantal Chamberland'],0.671,0.324,2,-10.443,1,0.868,0.0000782,0.106,0.437,120.209,0.0338,230547,4,0.437,111,12,701
503,5xxJz9J4bVAda0b0k1G8tP,J'ai Vu,DANIEL ROURE,['DANIEL ROURE'],0.603,0.31,0,-12.859,1,0.865,0.00137,0.139,0.322,126.47,0.0525,332493,4,0.322,173,18,1157
504,5nRYOuYInJeQWZR3r65wfJ,C'est Magnifique,Patricia Barber,['Patricia Barber'],0.365,0.0948,10,-16.116,1,0.905,0.000573,0.117,0.296,63.027,0.0447,217307,5,0.296,54,10,705
505,1CqCqCHUrHtUA6NItZQHmC,Les Pages,Myrtille,['Myrtille'],0.56,0.552,7,-7.711,0,0.851,0.0000169,0.197,0.823,77.178,0.0566,157173,4,0.823,50,8,576
506,3rUVcKmdmAjJEt0Zx7nSL5,Que reste t-il de nos amours,Cyntia M.,['Cyntia M.'],0.616,0.196,0,-12.266,1,0.851,0,0.158,0.303,121.772,0.0553,211440,4,0.303,105,8,695
507,7oerc6eVjPLonOvtJq2qp3,I Wish You Love,Chantal Chamberland,['Chantal Chamberland'],0.651,0.378,5,-10.655,1,0.845,0,0.18,0.38,117.092,0.0318,171667,4,0.38,79,11,527
508,7k125cYjRfIYB23FOQTeTy,Menilmontant,Zazou,['Zazou'],0.642,0.321,7,-10.568,1,0.761,0,0.081,0.575,138.153,0.0277,289413,4,0.575,161,13,856
509,58aPWEzZwi7iEptm6l7Nz5,Tous les garçons et les filles,Zona Sul,"['Zona Sul', 'Sophie Wegener']",0.593,0.31,6,-16.898,0,0.898,0.00555,0.0922,0.531,139.757,0.0344,260813,4,0.531,149,12,954
510,1jEQfUZKYUA8qNWjcj1zbk,Do it again,Delicatessen,['Delicatessen'],0.795,0.379,6,-13.108,0,0.701,0.00299,0.103,0.714,131.984,0.0354,161107,4,0.714,85,8,558
511,654RprVvr0L8l6wm7XEHci,Une Belle Histoire,Eva sur Seine,['Eva sur Seine'],0.705,0.384,7,-10.694,1,0.833,0.000763,0.125,0.596,79.023,0.0542,309947,4,0.596,100,13,1199
512,28t1r5jQcliVMX6CKE8pkc,Comment Te Dire Adieu,String Swing,['String Swing'],0.814,0.469,10,-9.023,0,0.7,0.0096,0.088,0.847,135.814,0.0513,196560,4,0.847,106,12,807
513,73vUl3nSQf7SwSGDDkTKCd,Poisson Rouge,Saint Privat,['Saint Privat'],0.92,0.27,10,-12.778,0,0.502,0.171,0.109,0.732,123.042,0.192,151733,4,0.732,75,7,554
514,76yz1HdkCglnsSVyIjy1YS,Désuets,Stacey Kent,['Stacey Kent'],0.551,0.213,11,-19.462,1,0.879,0.00339,0.117,0.361,130.86,0.0596,189947,3,0.361,128,6,514
515,6LAIuS6A5qBqFP41FEQnsY,High Low In,Paris Combo,['Paris Combo'],0.604,0.441,7,-10.687,0,0.382,0.0000493,0.0979,0.576,136.305,0.0462,210560,4,0.576,116,9,756
516,6UeCjzfLUBhHOtney81sPn,"Don't Think Twice, It's Alright",Emilie-Claire Barlow,['Emilie-Claire Barlow'],0.66,0.437,8,-10.716,0,0.906,0.00128,0.101,0.796,95.902,0.0466,280529,4,0.796,111,14,1085
517,0uziRA46wxFQvNRtArLcZ4,Paris,Márcio Faraco,['Márcio Faraco'],0.883,0.45,4,-10.32,0,0.7,0.0407,0.105,0.775,107.967,0.0908,201808,4,0.775,88,10,837
518,29QksJV1n13inzZ2F6iNSP,Instead,Madeleine Peyroux,['Madeleine Peyroux'],0.737,0.295,3,-13.214,1,0.884,0.000136,0.103,0.507,97.688,0.0624,311587,4,0.507,125,10,1081
519,2K9pZMX96NXf19MhJCtca0,La contradiction,Coralie Clement,['Coralie Clement'],0.742,0.492,9,-8.5,1,0.421,0.463,0.281,0.671,150.157,0.0377,174613,4,0.671,108,10,709
520,2reLiqBW2EfejTe7OixGmT,Aime moi,Henri Salvador,['Henri Salvador'],0.394,0.195,0,-15.423,0,0.675,0.0214,0.154,0.249,108.797,0.0391,234067,4,0.249,115,3,748
521,30N6mzmZPQ0fUGW59krTc0,Ou Est Ma Tete?,Pink Martini,"['Pink Martini', 'China Forbes']",0.771,0.458,7,-7.652,1,0.694,0.000131,0.0784,0.707,109.084,0.0328,252653,4,0.707,110,9,929
522,4YzVZ67bjyhs1BylmBZDzx,The Way You Look Tonight,William Galison & Madeleine Peyroux,['William Galison & Madeleine Peyroux'],0.569,0.391,8,-12.264,1,0.674,0.000182,0.173,0.509,100.998,0.0452,182509,4,0.509,78,10,667
523,5OYofWmgGb1gTpBvrsIKnP,C'est le printemps,Stacey Kent,['Stacey Kent'],0.511,0.246,11,-14.512,1,0.919,0.0104,0.112,0.415,77.978,0.0661,268627,4,0.415,116,10,856
524,3MrZpuWijCWDsCPl6bqDqc,Où veux-tu aller ?,Fredrika Stahl,['Fredrika Stahl'],0.65,0.507,0,-10.435,1,0.898,0.0281,0.171,0.805,135.397,0.0292,211160,4,0.805,117,10,774
525,4Ee7XJ0Yk12BnoD2wRjSjD,La belle dame sans regret - 2012,Emilie-Claire Barlow,['Emilie-Claire Barlow'],0.736,0.386,2,-10.988,0,0.879,0.00788,0.0894,0.5,139.941,0.0343,360207,4,0.5,208,17,1241
526,0oPbNzAAmWaKIcf5WQE6A0,Chez moi,Emilie-Claire Barlow,['Emilie-Claire Barlow'],0.711,0.338,2,-9.652,1,0.86,0,0.177,0.644,95.904,0.0887,173437,4,0.644,64,6,592
527,7JTyXQErhpjBJMVKEmL2MZ,Les jeux sont faits,Fredrika Stahl,['Fredrika Stahl'],0.697,0.331,5,-10.244,1,0.839,0.00154,0.0891,0.447,133.983,0.0441,217960,4,0.447,118,10,755
528,3mP8MIDvxxeCo3vx1MHeri,Seule ce soir,Emilie-Claire Barlow,['Emilie-Claire Barlow'],0.637,0.138,3,-13.984,1,0.952,0.00801,0.118,0.195,80.026,0.0337,365820,4,0.195,120,21,1067
529,1uxoxQ1KHoHxO8GTYSe0kO,Le soir,Biréli Lagrène,['Biréli Lagrène'],0.611,0.525,0,-7.442,1,0.769,0.811,0.1,0.591,129.662,0.0373,250147,4,0.591,121,12,990
530,3xNsHKqsBYt4aV90Bp4l5Y,Le chien d'avant garde,Keren Ann,['Keren Ann'],0.6,0.246,0,-12.386,1,0.759,0.0409,0.109,0.456,122.821,0.05,238893,1,0.456,93,11,736
531,1guHQac8sGYR17kRUJVJN4,C'est Si Bon,Eartha Kitt,['Eartha Kitt'],0.52,0.249,5,-15.772,0,0.811,0,0.0962,0.534,75.753,0.055,179907,4,0.534,55,7,558
532,69Z9DW2lShC0KQlVqs6DSJ,Merle Noir,Zazou,['Zazou'],0.735,0.227,7,-11.735,1,0.79,0.00000134,0.103,0.667,131.939,0.0338,213960,4,0.667,115,11,686
533,7JFT6vfzNI3Qtyyza6J55R,Faire des ronds dans l'eau,Henri Salvador,['Henri Salvador'],0.569,0.168,0,-15.482,0,0.766,0.000199,0.0936,0.361,86.959,0.0596,168800,4,0.361,59,8,595
534,56j3S6jECUqwOExBifwy4B,Lettre A P,Paris Combo,['Paris Combo'],0.522,0.374,7,-9.395,1,0.796,0.000257,0.161,0.437,149.854,0.0348,222667,3,0.437,183,9,869
535,3SAECeINnjJaNbvVa5XMv3,Le fou de la reine,Henri Salvador,"['Henri Salvador', 'Françoise Hardy']",0.412,0.208,10,-15.292,1,0.767,0.0000825,0.107,0.181,108.86,0.0373,190467,4,0.181,83,11,655
536,6nq8mMlQ2RKpG4SmqziE3j,Aquarium,Paris Combo,['Paris Combo'],0.586,0.498,11,-10.378,1,0.281,0.00162,0.0985,0.358,83.038,0.0457,271213,4,0.358,90,10,1079
537,0eIW0BGY63JpCydq9j0oVL,La rua madureira,Pauline Croze,['Pauline Croze'],0.583,0.402,7,-10.659,0,0.898,0.00000136,0.143,0.589,85.936,0.0317,197880,4,0.589,67,10,719
538,3FwNKZkn50tXoEaXKtvKXw,Le Temps Qui Passe,Laura Fygi,['Laura Fygi'],0.473,0.116,6,-14.788,1,0.865,0.00000554,0.11,0.293,79.375,0.0384,217880,3,0.293,99,12,657
539,0i1KkstzKrwFNvGeIphIuZ,L'ongle,Presque Oui,['Presque Oui'],0.614,0.4,4,-12.871,0,0.599,0.00499,0.148,0.729,155.561,0.0512,182280,4,0.729,116,6,746
540,3IyikwjDC5J3RO1z1xbyIx,Sous le ciel de Paris,Jill Barber,['Jill Barber'],0.392,0.226,9,-13.159,0,0.9,0,0.0829,0.499,189.37,0.0372,200173,3,0.499,202,10,665
541,1VbQ1nbKIEbiR7JL7htId5,Cette nuitl la,Les Chauds Lapins,['Les Chauds Lapins'],0.588,0.215,5,-10.405,0,0.805,0.00146,0.0962,0.771,73.23,0.0961,150973,4,0.771,43,6,554
542,6UegdjWPzCU3fkECOWwy3v,La fée clochette,Polo,['Polo'],0.711,0.597,11,-7.998,0,0.242,0,0.198,0.629,108.042,0.134,185400,4,0.629,83,10,826
543,0sUFglfpDmErxGf2W0sn2u,Pour Te Plaire,Laura Fygi,['Laura Fygi'],0.446,0.157,5,-15.846,1,0.865,0,0.0625,0.226,112.723,0.0367,270187,4,0.226,127,13,814
544,0lxV7IydOdiJ6BKrkhtDhX,Champs-Elysées,Zaz,['Zaz'],0.641,0.49,2,-5.718,1,0.406,0,0.141,0.602,118.725,0.0604,175856,4,0.602,88,10,640
545,5ztIul377mylwHJkCnIWbn,Dance Me To The End Of Love,Madeleine Peyroux,['Madeleine Peyroux'],0.597,0.404,5,-9.867,0,0.829,0.00107,0.111,0.474,138.105,0.0362,235640,4,0.474,134,10,848
546,5frMejCFndcV7loDSt3YG2,Nuages,Laura Fygi,['Laura Fygi'],0.661,0.333,0,-13.934,1,0.773,0.0000948,0.124,0.42,88.42,0.0372,211400,4,0.42,75,11,717
547,4wFIX5TaIwCJEUp1Hl6kOR,L'etang,Stacey Kent,['Stacey Kent'],0.441,0.319,8,-13.278,1,0.932,0.000383,0.102,0.284,83.35,0.0365,264320,4,0.284,87,12,814
548,0M4bg3q6Cjb1kVIfQJEBUR,La Valse Des Niglos,Zazou,['Zazou'],0.78,0.366,4,-11.439,0,0.374,0.0456,0.177,0.776,94.544,0.0353,191293,4,0.776,71,9,762
549,7JfqGnfMDHq8ulQtwgIfcK,Quelqu'un m'aimera,Laura Fygi,['Laura Fygi'],0.814,0.355,10,-13.124,1,0.582,0,0.113,0.769,89.968,0.0392,104547,4,0.769,37,7,388
550,3Bv1eR7Q2AM6CZyBR1Ci7B,On N'a Pas Besoin,Paris Combo,['Paris Combo'],0.63,0.287,2,-12.971,0,0.894,0.00000778,0.136,0.158,133.348,0.0679,247667,4,0.158,134,14,869
551,5BSrJwLRF1eZr12BCVtH4B,Des croissants de soleil,Emilie-Claire Barlow,['Emilie-Claire Barlow'],0.753,0.314,2,-11.667,0,0.849,0.0157,0.377,0.396,96.009,0.0265,238573,4,0.396,91,10,787
552,0JNlASn9XtasodWgM6hv7C,Mi amor,Stacey Kent,['Stacey Kent'],0.606,0.304,1,-14.207,0,0.922,0.000524,0.119,0.377,118.875,0.0578,238587,4,0.377,115,8,871
553,19fGMEbttDAz6IHDo9YPoT,Painted Blue,Molly Johnson,['Molly Johnson'],0.686,0.528,0,-9.696,0,0.409,0.00158,0.201,0.55,143.997,0.046,247227,4,0.55,145,11,832
554,0aHMW71tBrND7kjmln70Mp,ALL FOR ONE,H ZETTRIO,['H ZETTRIO'],0.576,0.581,4,-12.61,0,0.111,0.808,0.108,0.398,131.045,0.0282,255000,4,0.398,137,11,973
555,3yIMbncJrxUWoS5J1AlGLs,Spanish Joint,Sam Fribush,"['Sam Fribush', 'Charlie Hunter', 'Geoff Clapp']",0.561,0.345,10,-17.059,0,0.917,0.926,0.11,0.65,110.788,0.0533,264974,4,0.65,122,13,1334
556,4gzwK4RdSK9M43vPY68J2Y,It's All Right,Jon Batiste,['Jon Batiste'],0.552,0.45,7,-9.768,1,0.585,0.0000322,0.316,0.614,105.108,0.0522,170187,4,0.614,73,7,566
557,2PtmVZE9o7ilL1JeFVDLc6,Just Jivin' Around,Hot Swing Sextet,['Hot Swing Sextet'],0.699,0.588,8,-7.056,1,0.558,0.861,0.0997,0.613,108.453,0.0407,169240,4,0.613,73,9,626
558,0j4eYL0EQAAeUiKqkmQnUG,Blackbird Sing,Myles Sanko,['Myles Sanko'],0.738,0.519,1,-9.875,0,0.49,0.000012,0.0573,0.377,99.993,0.0298,209056,4,0.377,84,11,676
559,6ZnQxe0Nm410YSYMmNgMdu,Planet,Isfar Sarabski,['Isfar Sarabski'],0.218,0.269,10,-17.66,0,0.503,0.796,0.0879,0.205,112.537,0.0362,312200,5,0.205,141,11,962
560,6rT1tvDLwn7BhiOoDbbg84,Magnus,Gretchen Parlato,"['Gretchen Parlato', 'Magnus Thompson', 'Thaddeus Thompson', 'Ashley Thompson']",0.563,0.459,3,-11.435,1,0.896,0.000242,0.0775,0.852,164.925,0.0451,250698,3,0.852,226,9,1010
561,4UUiSeQrBEoaTx6RCB81AF,Symphonic Raps,Emmet Cohen,['Emmet Cohen'],0.495,0.4,2,-14.111,0,0.915,0.856,0.0991,0.863,123.558,0.0402,187844,4,0.863,97,10,823
562,2vUfFXXtJgQOqMhE3KUzs1,Free Spirit - Duo Version,Ibrahim Maalouf,"['Ibrahim Maalouf', 'Jon Batiste']",0.571,0.128,4,-15.097,0,0.953,0.886,0.285,0.669,167.455,0.0737,262000,4,0.669,167,12,912
563,50zLjIU6pMiHv5LK2jW95e,10 Years Old,Charles Pasi,['Charles Pasi'],0.8,0.431,2,-10.008,1,0.415,0.0618,0.0888,0.543,90.987,0.0891,230787,4,0.543,87,12,1033
564,3PJ53269OlMwVM7NXWFRrn,Mind Made Up,Dominique Fils-Aimé,['Dominique Fils-Aimé'],0.557,0.402,6,-9.035,0,0.891,0.000941,0.0659,0.541,72.681,0.0317,214692,4,0.541,63,9,657
565,6lbbj2sbnGBIyXyQ1vl6AV,Walking By the River,Dr. John,['Dr. John'],0.846,0.484,0,-8.651,1,0.508,0.00000544,0.0843,0.79,105.7,0.036,227773,4,0.79,98,9,774
566,10T13vHoFe22LWxoKQKj6A,C'est Magnifique - Live In Namouche Studios,Melody Gardot,"['Melody Gardot', 'António Zambujo']",0.647,0.131,2,-16.879,0,0.959,0.119,0.112,0.299,94.946,0.0338,294362,4,0.299,113,13,941
567,6280qo12MrNy2x1hMKiFou,Bring sun on my rainy day,Dominique Fillon,"['Dominique Fillon', 'Dan Schnelle', 'Alex Boneham']",0.714,0.448,7,-13.853,0,0.768,0.919,0.0995,0.798,91.013,0.0407,208061,3,0.798,103,10,863
568,5GZFPLrGgPH0cG2R12aaVM,See You,Conor Albert,"['Conor Albert', 'Alice Auer']",0.804,0.536,5,-6.99,1,0.653,0.00000208,0.121,0.598,120.042,0.0715,184650,4,0.598,89,11,686
569,3Wt1iQzO6S022vb5Sng71P,Sway,Julian Vaughn,"['Julian Vaughn', 'Donald Hayes']",0.489,0.73,7,-8.306,1,0.551,0.547,0.114,0.703,77.93,0.1,269076,4,0.703,85,11,1083
570,4xgp4w0IR8rKQ9EuuYiATZ,In The Summer Of My Life,Celeste,['Celeste'],0.739,0.146,4,-10.372,0,0.908,0,0.11,0.0776,97.058,0.0305,247227,4,0.0776,99,13,640
571,0YN7nTkoelvbiL8H0qXwjm,Blame It on My Youth,Romain Berrodier,"['Romain Berrodier', 'Xavier Druot']",0.47,0.197,3,-14.468,1,0.756,0.0000975,0.277,0.178,104.563,0.0294,311663,4,0.178,132,15,861
572,0bLLEb8lkYeyK7gqiilVy4,Dumb People,Jackson Mathod,"['Jackson Mathod', 'David Mrakpor', 'Harry Pope']",0.817,0.385,1,-9.317,1,0.242,0.898,0.14,0.411,100.058,0.141,176000,4,0.411,70,10,602
573,7jfDBR4oJHrJ61WlMko2U7,Call Your Mom,Delvon Lamarr Organ Trio,['Delvon Lamarr Organ Trio'],0.766,0.738,1,-8.656,1,0.282,0.923,0.0731,0.719,98.112,0.0638,239080,4,0.719,96,12,867
574,0Pz8HPSJZEEBjjEqlnEPxJ,The Kite,Little North,['Little North'],0.581,0.475,1,-11.917,0,0.116,0.82,0.108,0.769,93.428,0.0741,202027,4,0.769,78,6,879
575,6ma51lucUQZ6ApvpE0XA6K,Getting to Know You,Veronica Swift,['Veronica Swift'],0.475,0.27,5,-10.963,1,0.684,0,0.0769,0.323,130.502,0.0355,379499,4,0.323,185,15,1156
576,358Cy3AN9FeOkwXbbFHT30,"Cosa avete fatto a Solange (From ""What Have You Done to Solange?"")",Stefano Di Battista,['Stefano Di Battista'],0.4,0.46,9,-9.983,0,0.538,0.127,0.234,0.406,116.625,0.0303,239359,4,0.406,152,11,844
577,4Xjs2q4LMftbwpMbcDfjBL,At Midnight,TAB Collective,"['TAB Collective', 'Pat Appleton']",0.758,0.438,0,-12.224,1,0.499,0.00232,0.105,0.512,94.959,0.0514,188627,4,0.512,70,7,645
578,5Z9BMdHdZVOX5GXUtzaxr3,Prelude to a Kiss,Jerry Bergonzi,"['Jerry Bergonzi', 'The Modern Jazz Trio']",0.522,0.245,0,-13.193,1,0.789,0.0411,0.366,0.214,115.546,0.0437,434556,4,0.214,208,20,1413
579,4dsy6nlkWIW4jVeZ117Siw,West Coast Blues - Live,Armel Dupas,"['Armel Dupas', 'Patrick Charnois', 'Rémy Hervo', 'Louis-Marie Besnard']",0.555,0.427,1,-10.217,1,0.776,0.518,0.1,0.591,132.39,0.0382,354250,3,0.591,267,17,1301
580,5nwXWhfdNNey9BgyJuryju,Universal Chord - Edit Version,Jarrod Lawson,['Jarrod Lawson'],0.452,0.711,1,-9.082,1,0.452,0.0106,0.374,0.623,167.978,0.0768,248897,4,0.623,170,15,936
581,6stz5s6FZ2zDVt1aVoWa9S,"Ninguém, Ninguém",Melody Gardot,['Melody Gardot'],0.739,0.608,7,-10.198,0,0.834,0.0000062,0.13,0.639,115.902,0.0979,217440,4,0.639,103,9,990
582,5cU25kypQ9EYLCNfcvD6GA,Someone Like You,Anthony Lazaro,['Anthony Lazaro'],0.642,0.219,11,-17.338,0,0.662,0.00000129,0.111,0.38,80.02,0.0444,162672,3,0.38,70,10,495
583,6Mrdr1lvnHBddbTCcGWBED,Relaxed Piano Bar,Jhillazz,['Jhillazz'],0.719,0.372,7,-14.054,1,0.0695,0.5,0.168,0.681,74.894,0.184,132049,4,0.681,40,7,558
584,6uzTB7InJgv4hLB5Rok2W5,Run Outs,Alfa Mist,['Alfa Mist'],0.42,0.616,11,-8.788,0,0.395,0.914,0.1,0.41,105.309,0.0364,292200,3,0.41,176,11,1344
585,5r5hB0n3YNW9LldqdJK8zR,Eysh,LOWN,['LOWN'],0.484,0.369,1,-13.208,1,0.488,0.885,0.093,0.592,173.654,0.0822,290467,4,0.592,210,18,1275
586,3yUR0Utp8RagrlDXNfK8RV,All Around the Wall,Ibrahim Maalouf,['Ibrahim Maalouf'],0.734,0.152,3,-15.156,1,0.988,0.881,0.124,0.501,80.096,0.107,183000,4,0.501,57,7,584
587,11ajMb44YwKShSy6H1SMWx,While We Wait,Dominique Fils-Aimé,['Dominique Fils-Aimé'],0.64,0.366,5,-8.668,1,0.764,0.00744,0.138,0.352,106.025,0.0282,190620,3,0.352,108,9,594
588,3h390OcypW1HtZLJ7AeckN,Be Present,Jazz At Lincoln Center Orchestra,"['Jazz At Lincoln Center Orchestra', 'Wynton Marsalis']",0.609,0.568,5,-8.785,0,0.63,0.664,0.331,0.671,91.207,0.0309,312791,4,0.671,115,18,1190
589,4ofHWBo2cnBxFxasF6rEtx,Arab Medley,Avishai Cohen,"['Avishai Cohen', 'Gothenburg Symphony Orchestra', 'Elchin Shirinov', 'Mark Guiliana']",0.415,0.498,7,-12.935,1,0.678,0.925,0.0913,0.521,121.932,0.0351,317507,4,0.521,190,14,1319
590,71Er40agXn6uRz5g216XmE,Cantaloupe Island (with The Highfive Quintet),Mario Biondi,"['Mario Biondi', 'The Highfive Quintet']",0.745,0.618,6,-7.353,1,0.178,0.037,0.136,0.556,125.089,0.0377,222067,4,0.556,113,9,846
591,7E2RMkhARJ6Le1SLaTLssi,Waltz For Debby,Samantha Sidley,['Samantha Sidley'],0.456,0.425,5,-9.593,0,0.691,0.0000494,0.0618,0.483,165.274,0.103,148613,4,0.483,100,7,483
592,4W64cd3sazn8sd3CFH0nWJ,Cairn,Fergus McCreadie,['Fergus McCreadie'],0.367,0.345,2,-15.657,1,0.79,0.895,0.098,0.573,97.833,0.0299,453013,4,0.573,183,15,1807
593,7pP5zt349ccYFPyMPD1WRS,Lucky Star (feat. Ron Carroll) [Landser Acoustic Version],Superfunk,"['Superfunk', 'Ron Carroll', 'Landser']",0.766,0.519,8,-11.196,1,0.641,0.0000677,0.0481,0.779,125.887,0.0418,220010,4,0.779,112,12,847
